periodyear,stfips,areatype,region,area,prior_yr_area,population
2018,02,04,5,000282,000068,0
2018,02,04,5,000282,000070,0
2018,02,04,5,000282,000090,0
2018,02,04,5,000282,000100,0
2018,02,04,5,000282,000105,0
2018,02,04,5,000282,000110,9
2018,02,04,5,000282,000122,0
2018,02,04,5,000282,000130,0
2018,02,04,5,000282,000150,0
2018,02,04,5,000282,000158,0
2018,02,04,5,000282,000164,0
2018,02,04,5,000282,000170,2
2018,02,04,5,000282,000180,0
2018,02,04,5,000282,000185,0
2018,02,04,5,000282,000188,0
2018,02,04,5,000282,000195,1
2018,02,04,5,000282,000198,0
2018,02,04,5,000282,000220,2
2018,02,04,5,000282,000230,0
2018,02,04,5,000282,000240,0
2018,02,04,5,000282,000261,0
2018,02,04,5,000282,000275,0
2018,02,04,5,000282,000282,449
2018,02,04,5,000282,000290,0
2018,02,04,5,000282,999999,43
2018,02,04,3,000290,000013,0
2018,02,04,3,000290,000016,0
2018,02,04,3,000290,000020,54
2018,02,04,3,000290,000050,1
2018,02,04,3,000290,000060,1
2018,02,04,3,000290,000068,3
2018,02,04,3,000290,000070,0
2018,02,04,3,000290,000090,235
2018,02,04,3,000290,000100,0
2018,02,04,3,000290,000105,0
2018,02,04,3,000290,000110,5
2018,02,04,3,000290,000122,12
2018,02,04,3,000290,000130,0
2018,02,04,3,000290,000150,0
2018,02,04,3,000290,000158,1
2018,02,04,3,000290,000164,3
2018,02,04,3,000290,000170,26
2018,02,04,3,000290,000180,6
2018,02,04,3,000290,000185,2
2018,02,04,3,000290,000188,2
2018,02,04,3,000290,000195,0
2018,02,04,3,000290,000198,0
2018,02,04,3,000290,000220,1
2018,02,04,3,000290,000230,0
2018,02,04,3,000290,000240,5
2018,02,04,3,000290,000261,5
2018,02,04,3,000290,000275,0
2018,02,04,3,000290,000282,0
2018,02,04,3,000290,000290,4665
2018,02,04,3,000290,999999,345
2018,02,04,0,999999,000013,164
2018,02,04,0,999999,000016,328
2018,02,04,0,999999,000020,19832
2018,02,04,0,999999,000050,1046
2018,02,04,0,999999,000060,59
2018,02,04,0,999999,000068,126
2018,02,04,0,999999,000070,300
2018,02,04,0,999999,000090,6731
2018,02,04,0,999999,000100,146
2018,02,04,0,999999,000105,119
2018,02,04,0,999999,000110,2012
2018,02,04,0,999999,000122,3862
2018,02,04,0,999999,000130,987
2018,02,04,0,999999,000150,1008
2018,02,04,0,999999,000158,510
2018,02,04,0,999999,000164,96
2018,02,04,0,999999,000170,6973
2018,02,04,0,999999,000180,593
2018,02,04,0,999999,000185,595
2018,02,04,0,999999,000188,471
2018,02,04,0,999999,000195,207
2018,02,04,0,999999,000198,403
2018,02,04,0,999999,000220,540
2018,02,04,0,999999,000230,94
2018,02,04,0,999999,000240,466
2018,02,04,0,999999,000261,650
2018,02,04,0,999999,000275,156
2018,02,04,0,999999,000282,26
2018,02,04,0,999999,000290,329
2017,02,04,6,000013,000013,1156
2017,02,04,6,000013,000016,0
2017,02,04,6,000013,000020,36
2017,02,04,6,000013,000050,0
2017,02,04,6,000013,000060,0
2017,02,04,6,000013,000068,0
2017,02,04,6,000013,000070,0
2017,02,04,6,000013,000090,6
2017,02,04,6,000013,000100,0
2017,02,04,6,000013,000105,0
2017,02,04,6,000013,000110,0
2017,02,04,6,000013,000122,1
2017,02,04,6,000013,000130,0
2017,02,04,6,000013,000150,0
2017,02,04,6,000013,000158,0
2017,02,04,6,000013,000164,1
2017,02,04,6,000013,000170,1
2017,02,04,6,000013,000180,0
2017,02,04,6,000013,000185,0
2017,02,04,6,000013,000188,0
2017,02,04,6,000013,000195,0
2017,02,04,6,000013,000198,0
2017,02,04,6,000013,000220,0
2017,02,04,6,000013,000230,0
2017,02,04,6,000013,000240,0
2017,02,04,6,000013,000261,1
2017,02,04,6,000013,000275,0
2017,02,04,6,000013,000282,0
2017,02,04,6,000013,000290,0
2017,02,04,6,000013,999999,138
2017,02,04,6,000016,000013,0
2017,02,04,6,000016,000016,2537
2017,02,04,6,000016,000020,59
2017,02,04,6,000016,000050,0
2017,02,04,6,000016,000060,1
2017,02,04,6,000016,000068,0
2017,02,04,6,000016,000070,0
2017,02,04,6,000016,000090,9
2017,02,04,6,000016,000100,0
2017,02,04,6,000016,000105,0
2017,02,04,6,000016,000110,2
2017,02,04,6,000016,000122,5
2017,02,04,6,000016,000130,1
2017,02,04,6,000016,000150,4
2017,02,04,6,000016,000158,0
2017,02,04,6,000016,000164,0
2017,02,04,6,000016,000170,22
2017,02,04,6,000016,000180,5
2017,02,04,6,000016,000185,1
2017,02,04,6,000016,000188,0
2017,02,04,6,000016,000195,1
2017,02,04,6,000016,000198,0
2017,02,04,6,000016,000220,0
2017,02,04,6,000016,000230,0
2017,02,04,6,000016,000240,1
2017,02,04,6,000016,000261,1
2017,02,04,6,000016,000275,0
2017,02,04,6,000016,000282,0
2017,02,04,6,000016,000290,2
2017,02,04,6,000016,999999,398
2017,02,04,1,000020,000013,19
2017,02,04,1,000020,000016,52
2017,02,04,1,000020,000020,237930
2017,02,04,1,000020,000050,188
2017,02,04,1,000020,000060,29
2017,02,04,1,000020,000068,7
2017,02,04,1,000020,000070,84
2017,02,04,1,000020,000090,449
2017,02,04,1,000020,000100,12
2017,02,04,1,000020,000105,11
2017,02,04,1,000020,000110,155
2017,02,04,1,000020,000122,664
2017,02,04,1,000020,000130,48
2017,02,04,1,000020,000150,78
2017,02,04,1,000020,000158,100
2017,02,04,1,000020,000164,31
2017,02,04,1,000020,000170,3102
2017,02,04,1,000020,000180,152
2017,02,04,1,000020,000185,127
2017,02,04,1,000020,000188,132
2017,02,04,1,000020,000195,6
2017,02,04,1,000020,000198,30
2017,02,04,1,000020,000220,30
2017,02,04,1,000020,000230,2
2017,02,04,1,000020,000240,33
2017,02,04,1,000020,000261,126
2017,02,04,1,000020,000275,5
2017,02,04,1,000020,000282,8
2017,02,04,1,000020,000290,65
2017,02,04,1,000020,999999,22477
2017,02,04,6,000050,000013,0
2017,02,04,6,000050,000016,1
2017,02,04,6,000050,000020,297
2017,02,04,6,000050,000050,16260
2017,02,04,6,000050,000060,0
2017,02,04,6,000050,000068,0
2017,02,04,6,000050,000070,12
2017,02,04,6,000050,000090,29
2017,02,04,6,000050,000100,7
2017,02,04,6,000050,000105,0
2017,02,04,6,000050,000110,19
2017,02,04,6,000050,000122,42
2017,02,04,6,000050,000130,0
2017,02,04,6,000050,000150,2
2017,02,04,6,000050,000158,91
2017,02,04,6,000050,000164,4
2017,02,04,6,000050,000170,74
2017,02,04,6,000050,000180,12
2017,02,04,6,000050,000185,7
2017,02,04,6,000050,000188,10
2017,02,04,6,000050,000195,0
2017,02,04,6,000050,000198,0
2017,02,04,6,000050,000220,5
2017,02,04,6,000050,000230,0
2017,02,04,6,000050,000240,8
2017,02,04,6,000050,000261,0
2017,02,04,6,000050,000275,0
2017,02,04,6,000050,000282,0
2017,02,04,6,000050,000290,1
2017,02,04,6,000050,999999,781
2017,02,04,6,000060,000013,0
2017,02,04,6,000060,000016,1
2017,02,04,6,000060,000020,22
2017,02,04,6,000060,000050,0
2017,02,04,6,000060,000060,706
2017,02,04,6,000060,000068,0
2017,02,04,6,000060,000070,5
2017,02,04,6,000060,000090,0
2017,02,04,6,000060,000100,0
2017,02,04,6,000060,000105,0
2017,02,04,6,000060,000110,1
2017,02,04,6,000060,000122,5
2017,02,04,6,000060,000130,0
2017,02,04,6,000060,000150,0
2017,02,04,6,000060,000158,1
2017,02,04,6,000060,000164,7
2017,02,04,6,000060,000170,9
2017,02,04,6,000060,000180,2
2017,02,04,6,000060,000185,0
2017,02,04,6,000060,000188,0
2017,02,04,6,000060,000195,0
2017,02,04,6,000060,000198,0
2017,02,04,6,000060,000220,0
2017,02,04,6,000060,000230,0
2017,02,04,6,000060,000240,0
2017,02,04,6,000060,000261,0
2017,02,04,6,000060,000275,0
2017,02,04,6,000060,000282,0
2017,02,04,6,000060,000290,0
2017,02,04,6,000060,999999,56
2017,02,04,3,000068,000013,0
2017,02,04,3,000068,000016,0
2017,02,04,3,000068,000020,8
2017,02,04,3,000068,000050,2
2017,02,04,3,000068,000060,0
2017,02,04,3,000068,000068,1552
2017,02,04,3,000068,000070,0
2017,02,04,3,000068,000090,27
2017,02,04,3,000068,000100,0
2017,02,04,3,000068,000105,0
2017,02,04,3,000068,000110,0
2017,02,04,3,000068,000122,8
2017,02,04,3,000068,000130,0
2017,02,04,3,000068,000150,0
2017,02,04,3,000068,000158,0
2017,02,04,3,000068,000164,0
2017,02,04,3,000068,000170,11
2017,02,04,3,000068,000180,0
2017,02,04,3,000068,000185,0
2017,02,04,3,000068,000188,0
2017,02,04,3,000068,000195,0
2017,02,04,3,000068,000198,0
2017,02,04,3,000068,000220,0
2017,02,04,3,000068,000230,0
2017,02,04,3,000068,000240,3
2017,02,04,3,000068,000261,1
2017,02,04,3,000068,000275,0
2017,02,04,3,000068,000282,0
2017,02,04,3,000068,000290,0
2017,02,04,3,000068,999999,124
2017,02,04,6,000070,000013,0
2017,02,04,6,000070,000016,1
2017,02,04,6,000070,000020,83
2017,02,04,6,000070,000050,26
2017,02,04,6,000070,000060,1
2017,02,04,6,000070,000068,0
2017,02,04,6,000070,000070,4286
2017,02,04,6,000070,000090,1
2017,02,04,6,000070,000100,0
2017,02,04,6,000070,000105,0
2017,02,04,6,000070,000110,6
2017,02,04,6,000070,000122,24
2017,02,04,6,000070,000130,0
2017,02,04,6,000070,000150,5
2017,02,04,6,000070,000158,5
2017,02,04,6,000070,000164,14
2017,02,04,6,000070,000170,29
2017,02,04,6,000070,000180,4
2017,02,04,6,000070,000185,3
2017,02,04,6,000070,000188,0
2017,02,04,6,000070,000195,0
2017,02,04,6,000070,000198,6
2017,02,04,6,000070,000220,0
2017,02,04,6,000070,000230,0
2017,02,04,6,000070,000240,0
2017,02,04,6,000070,000261,0
2017,02,04,6,000070,000275,1
2017,02,04,6,000070,000282,0
2017,02,04,6,000070,000290,0
2017,02,04,6,000070,999999,272
2017,02,04,3,000090,000013,0
2017,02,04,3,000090,000016,1
2017,02,04,3,000090,000020,636
2017,02,04,3,000090,000050,14
2017,02,04,3,000090,000060,1
2017,02,04,3,000090,000068,11
2017,02,04,3,000090,000070,1
2017,02,04,3,000090,000090,68376
2017,02,04,3,000090,000100,5
2017,02,04,3,000090,000105,6
2017,02,04,3,000090,000110,48
2017,02,04,3,000090,000122,89
2017,02,04,3,000090,000130,19
2017,02,04,3,000090,000150,15
2017,02,04,3,000090,000158,26
2017,02,04,3,000090,000164,1
2017,02,04,3,000090,000170,243
2017,02,04,3,000090,000180,22
2017,02,04,3,000090,000185,40
2017,02,04,3,000090,000188,29
2017,02,04,3,000090,000195,8
2017,02,04,3,000090,000198,9
2017,02,04,3,000090,000220,14
2017,02,04,3,000090,000230,1
2017,02,04,3,000090,000240,112
2017,02,04,3,000090,000261,37
2017,02,04,3,000090,000275,2
2017,02,04,3,000090,000282,0
2017,02,04,3,000090,000290,157
2017,02,04,3,000090,999999,7765
2017,02,04,5,000100,000013,0
2017,02,04,5,000100,000016,0
2017,02,04,5,000100,000020,12
2017,02,04,5,000100,000050,0
2017,02,04,5,000100,000060,0
2017,02,04,5,000100,000068,0
2017,02,04,5,000100,000070,0
2017,02,04,5,000100,000090,5
2017,02,04,5,000100,000100,1956
2017,02,04,5,000100,000105,0
2017,02,04,5,000100,000110,28
2017,02,04,5,000100,000122,1
2017,02,04,5,000100,000130,0
2017,02,04,5,000100,000150,0
2017,02,04,5,000100,000158,0
2017,02,04,5,000100,000164,0
2017,02,04,5,000100,000170,2
2017,02,04,5,000100,000180,0
2017,02,04,5,000100,000185,0
2017,02,04,5,000100,000188,0
2017,02,04,5,000100,000195,4
2017,02,04,5,000100,000198,2
2017,02,04,5,000100,000220,6
2017,02,04,5,000100,000230,0
2017,02,04,5,000100,000240,2
2017,02,04,5,000100,000261,0
2017,02,04,5,000100,000275,0
2017,02,04,5,000100,000282,0
2017,02,04,5,000100,000290,4
2017,02,04,5,000100,999999,170
2017,02,04,5,000105,000013,0
2017,02,04,5,000105,000016,0
2017,02,04,5,000105,000020,12
2017,02,04,5,000105,000050,3
2017,02,04,5,000105,000060,0
2017,02,04,5,000105,000068,3
2017,02,04,5,000105,000070,0
2017,02,04,5,000105,000090,3
2017,02,04,5,000105,000100,8
2017,02,04,5,000105,000105,1856
2017,02,04,5,000105,000110,62
2017,02,04,5,000105,000122,2
2017,02,04,5,000105,000130,8
2017,02,04,5,000105,000150,0
2017,02,04,5,000105,000158,0
2017,02,04,5,000105,000164,1
2017,02,04,5,000105,000170,2
2017,02,04,5,000105,000180,0
2017,02,04,5,000105,000185,0
2017,02,04,5,000105,000188,0
2017,02,04,5,000105,000195,0
2017,02,04,5,000105,000198,0
2017,02,04,5,000105,000220,5
2017,02,04,5,000105,000230,0
2017,02,04,5,000105,000240,0
2017,02,04,5,000105,000261,1
2017,02,04,5,000105,000275,0
2017,02,04,5,000105,000282,0
2017,02,04,5,000105,000290,3
2017,02,04,5,000105,999999,125
2017,02,04,5,000110,000013,1
2017,02,04,5,000110,000016,2
2017,02,04,5,000110,000020,214
2017,02,04,5,000110,000050,1
2017,02,04,5,000110,000060,0
2017,02,04,5,000110,000068,0
2017,02,04,5,000110,000070,4
2017,02,04,5,000110,000090,60
2017,02,04,5,000110,000100,21
2017,02,04,5,000110,000105,44
2017,02,04,5,000110,000110,26545
2017,02,04,5,000110,000122,25
2017,02,04,5,000110,000130,39
2017,02,04,5,000110,000150,10
2017,02,04,5,000110,000158,3
2017,02,04,5,000110,000164,0
2017,02,04,5,000110,000170,75
2017,02,04,5,000110,000180,0
2017,02,04,5,000110,000185,0
2017,02,04,5,000110,000188,1
2017,02,04,5,000110,000195,19
2017,02,04,5,000110,000198,42
2017,02,04,5,000110,000220,51
2017,02,04,5,000110,000230,10
2017,02,04,5,000110,000240,12
2017,02,04,5,000110,000261,6
2017,02,04,5,000110,000275,7
2017,02,04,5,000110,000282,2
2017,02,04,5,000110,000290,1
2017,02,04,5,000110,999999,2416
2017,02,04,2,000122,000013,4
2017,02,04,2,000122,000016,1
2017,02,04,2,000122,000020,615
2017,02,04,2,000122,000050,30
2017,02,04,2,000122,000060,0
2017,02,04,2,000122,000068,1
2017,02,04,2,000122,000070,9
2017,02,04,2,000122,000090,106
2017,02,04,2,000122,000100,1
2017,02,04,2,000122,000105,0
2017,02,04,2,000122,000110,12
2017,02,04,2,000122,000122,49130
2017,02,04,2,000122,000130,20
2017,02,04,2,000122,000150,17
2017,02,04,2,000122,000158,12
2017,02,04,2,000122,000164,8
2017,02,04,2,000122,000170,212
2017,02,04,2,000122,000180,9
2017,02,04,2,000122,000185,8
2017,02,04,2,000122,000188,3
2017,02,04,2,000122,000195,2
2017,02,04,2,000122,000198,3
2017,02,04,2,000122,000220,5
2017,02,04,2,000122,000230,0
2017,02,04,2,000122,000240,14
2017,02,04,2,000122,000261,24
2017,02,04,2,000122,000275,1
2017,02,04,2,000122,000282,0
2017,02,04,2,000122,000290,5
2017,02,04,2,000122,999999,4074
2017,02,04,5,000130,000013,0
2017,02,04,5,000130,000016,0
2017,02,04,5,000130,000020,61
2017,02,04,5,000130,000050,2
2017,02,04,5,000130,000060,0
2017,02,04,5,000130,000068,0
2017,02,04,5,000130,000070,0
2017,02,04,5,000130,000090,11
2017,02,04,5,000130,000100,2
2017,02,04,5,000130,000105,4
2017,02,04,5,000130,000110,53
2017,02,04,5,000130,000122,9
2017,02,04,5,000130,000130,11144
2017,02,04,5,000130,000150,2
2017,02,04,5,000130,000158,1
2017,02,04,5,000130,000164,0
2017,02,04,5,000130,000170,30
2017,02,04,5,000130,000180,0
2017,02,04,5,000130,000185,1
2017,02,04,5,000130,000188,1
2017,02,04,5,000130,000195,9
2017,02,04,5,000130,000198,40
2017,02,04,5,000130,000220,16
2017,02,04,5,000130,000230,1
2017,02,04,5,000130,000240,0
2017,02,04,5,000130,000261,1
2017,02,04,5,000130,000275,9
2017,02,04,5,000130,000282,0
2017,02,04,5,000130,000290,2
2017,02,04,5,000130,999999,1005
2017,02,04,2,000150,000013,1
2017,02,04,2,000150,000016,2
2017,02,04,2,000150,000020,193
2017,02,04,2,000150,000050,1
2017,02,04,2,000150,000060,1
2017,02,04,2,000150,000068,3
2017,02,04,2,000150,000070,3
2017,02,04,2,000150,000090,28
2017,02,04,2,000150,000100,3
2017,02,04,2,000150,000105,0
2017,02,04,2,000150,000110,17
2017,02,04,2,000150,000122,42
2017,02,04,2,000150,000130,4
2017,02,04,2,000150,000150,10210
2017,02,04,2,000150,000158,0
2017,02,04,2,000150,000164,15
2017,02,04,2,000150,000170,52
2017,02,04,2,000150,000180,1
2017,02,04,2,000150,000185,3
2017,02,04,2,000150,000188,2
2017,02,04,2,000150,000195,0
2017,02,04,2,000150,000198,0
2017,02,04,2,000150,000220,7
2017,02,04,2,000150,000230,0
2017,02,04,2,000150,000240,1
2017,02,04,2,000150,000261,5
2017,02,04,2,000150,000275,3
2017,02,04,2,000150,000282,0
2017,02,04,2,000150,000290,1
2017,02,04,2,000150,999999,1181
2017,02,04,6,000158,000013,0
2017,02,04,6,000158,000016,0
2017,02,04,6,000158,000020,179
2017,02,04,6,000158,000050,94
2017,02,04,6,000158,000060,0
2017,02,04,6,000158,000068,0
2017,02,04,6,000158,000070,0
2017,02,04,6,000158,000090,13
2017,02,04,6,000158,000100,2
2017,02,04,6,000158,000105,1
2017,02,04,6,000158,000110,1
2017,02,04,6,000158,000122,15
2017,02,04,6,000158,000130,0
2017,02,04,6,000158,000150,1
2017,02,04,6,000158,000158,7824
2017,02,04,6,000158,000164,1
2017,02,04,6,000158,000170,28
2017,02,04,6,000158,000180,19
2017,02,04,6,000158,000185,4
2017,02,04,6,000158,000188,1
2017,02,04,6,000158,000195,0
2017,02,04,6,000158,000198,1
2017,02,04,6,000158,000220,4
2017,02,04,6,000158,000230,0
2017,02,04,6,000158,000240,0
2017,02,04,6,000158,000261,6
2017,02,04,6,000158,000275,2
2017,02,04,6,000158,000282,0
2017,02,04,6,000158,000290,1
2017,02,04,6,000158,999999,357
2017,02,04,6,000164,000013,1
2017,02,04,6,000164,000016,0
2017,02,04,6,000164,000020,37
2017,02,04,6,000164,000050,0
2017,02,04,6,000164,000060,7
2017,02,04,6,000164,000068,0
2017,02,04,6,000164,000070,11
2017,02,04,6,000164,000090,1
2017,02,04,6,000164,000100,0
2017,02,04,6,000164,000105,0
2017,02,04,6,000164,000110,0
2017,02,04,6,000164,000122,12
2017,02,04,6,000164,000130,0
2017,02,04,6,000164,000150,0
2017,02,04,6,000164,000158,1
2017,02,04,6,000164,000164,1381
2017,02,04,6,000164,000170,6
2017,02,04,6,000164,000180,0
2017,02,04,6,000164,000185,0
2017,02,04,6,000164,000188,0
2017,02,04,6,000164,000195,0
2017,02,04,6,000164,000198,0
2017,02,04,6,000164,000220,0
2017,02,04,6,000164,000230,0
2017,02,04,6,000164,000240,0
2017,02,04,6,000164,000261,4
2017,02,04,6,000164,000275,0
2017,02,04,6,000164,000282,0
2017,02,04,6,000164,000290,1
2017,02,04,6,000164,999999,83
2017,02,04,1,000170,000013,9
2017,02,04,1,000170,000016,4
2017,02,04,1,000170,000020,1789
2017,02,04,1,000170,000050,40
2017,02,04,1,000170,000060,4
2017,02,04,1,000170,000068,6
2017,02,04,1,000170,000070,13
2017,02,04,1,000170,000090,180
2017,02,04,1,000170,000100,6
2017,02,04,1,000170,000105,3
2017,02,04,1,000170,000110,42
2017,02,04,1,000170,000122,235
2017,02,04,1,000170,000130,14
2017,02,04,1,000170,000150,21
2017,02,04,1,000170,000158,21
2017,02,04,1,000170,000164,16
2017,02,04,1,000170,000170,85587
2017,02,04,1,000170,000180,12
2017,02,04,1,000170,000185,36
2017,02,04,1,000170,000188,18
2017,02,04,1,000170,000195,4
2017,02,04,1,000170,000198,8
2017,02,04,1,000170,000220,3
2017,02,04,1,000170,000230,6
2017,02,04,1,000170,000240,37
2017,02,04,1,000170,000261,63
2017,02,04,1,000170,000275,0
2017,02,04,1,000170,000282,0
2017,02,04,1,000170,000290,11
2017,02,04,1,000170,999999,6720
2017,02,04,4,000180,000013,4
2017,02,04,4,000180,000016,0
2017,02,04,4,000180,000020,220
2017,02,04,4,000180,000050,14
2017,02,04,4,000180,000060,0
2017,02,04,4,000180,000068,0
2017,02,04,4,000180,000070,3
2017,02,04,4,000180,000090,22
2017,02,04,4,000180,000100,0
2017,02,04,4,000180,000105,4
2017,02,04,4,000180,000110,1
2017,02,04,4,000180,000122,15
2017,02,04,4,000180,000130,3
2017,02,04,4,000180,000150,0
2017,02,04,4,000180,000158,13
2017,02,04,4,000180,000164,0
2017,02,04,4,000180,000170,33
2017,02,04,4,000180,000180,8637
2017,02,04,4,000180,000185,2
2017,02,04,4,000180,000188,11
2017,02,04,4,000180,000195,0
2017,02,04,4,000180,000198,0
2017,02,04,4,000180,000220,4
2017,02,04,4,000180,000230,4
2017,02,04,4,000180,000240,0
2017,02,04,4,000180,000261,1
2017,02,04,4,000180,000275,0
2017,02,04,4,000180,000282,1
2017,02,04,4,000180,000290,4
2017,02,04,4,000180,999999,572
2017,02,04,4,000185,000013,0
2017,02,04,4,000185,000016,0
2017,02,04,4,000185,000020,115
2017,02,04,4,000185,000050,3
2017,02,04,4,000185,000060,0
2017,02,04,4,000185,000068,0
2017,02,04,4,000185,000070,1
2017,02,04,4,000185,000090,51
2017,02,04,4,000185,000100,0
2017,02,04,4,000185,000105,1
2017,02,04,4,000185,000110,5
2017,02,04,4,000185,000122,11
2017,02,04,4,000185,000130,1
2017,02,04,4,000185,000150,1
2017,02,04,4,000185,000158,1
2017,02,04,4,000185,000164,0
2017,02,04,4,000185,000170,21
2017,02,04,4,000185,000180,8
2017,02,04,4,000185,000185,6073
2017,02,04,4,000185,000188,11
2017,02,04,4,000185,000195,0
2017,02,04,4,000185,000198,2
2017,02,04,4,000185,000220,3
2017,02,04,4,000185,000230,0
2017,02,04,4,000185,000240,2
2017,02,04,4,000185,000261,0
2017,02,04,4,000185,000275,0
2017,02,04,4,000185,000282,0
2017,02,04,4,000185,000290,10
2017,02,04,4,000185,999999,516
2017,02,04,4,000188,000013,0
2017,02,04,4,000188,000016,0
2017,02,04,4,000188,000020,148
2017,02,04,4,000188,000050,5
2017,02,04,4,000188,000060,0
2017,02,04,4,000188,000068,0
2017,02,04,4,000188,000070,5
