"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"180",2017,"70-74",175,98,77,
"180",2017,"75-79",108,53,55,
"180",2017,"80-84",80,37,43,
"180",2017,"85-89",25,8,17,
"180",2017,"90+",9,4,5,
"185",2017,"0-4",698,353,345,
"185",2017,"5-9",765,394,371,
"185",2017,"10-14",693,356,337,
"185",2017,"15-19",550,298,252,
"185",2017,"20-24",586,343,243,
"185",2017,"25-29",958,583,375,
"185",2017,"30-34",981,653,328,
"185",2017,"35-39",783,539,244,
"185",2017,"40-44",500,314,186,
"185",2017,"45-49",513,350,163,
"185",2017,"50-54",928,680,248,
"185",2017,"55-59",825,545,280,
"185",2017,"60-64",606,406,200,
"185",2017,"65-69",258,168,90,
"185",2017,"70-74",111,66,45,
"185",2017,"75-79",42,20,22,
"185",2017,"80-84",50,15,35,
"185",2017,"85-89",19,5,14,
"185",2017,"90+",10,8,2,
"188",2017,"0-4",759,401,358,
"188",2017,"5-9",841,434,407,
"188",2017,"10-14",740,378,362,
"188",2017,"15-19",643,343,300,
"188",2017,"20-24",537,272,265,
"188",2017,"25-29",730,389,341,
"188",2017,"30-34",615,351,264,
"188",2017,"35-39",464,243,221,
"188",2017,"40-44",359,189,170,
"188",2017,"45-49",368,217,151,
"188",2017,"50-54",478,285,193,
"188",2017,"55-59",426,245,181,
"188",2017,"60-64",346,206,140,
"188",2017,"65-69",220,123,97,
"188",2017,"70-74",147,73,74,
"188",2017,"75-79",73,38,35,
"188",2017,"80-84",65,26,39,
"188",2017,"85-89",41,7,34,
"188",2017,"90+",13,3,10,
"195",2017,"0-4",191,90,101,
"195",2017,"5-9",221,106,115,
"195",2017,"10-14",199,98,101,
"195",2017,"15-19",167,90,77,
"195",2017,"20-24",110,57,53,
"195",2017,"25-29",180,83,97,
"195",2017,"30-34",197,100,97,
"195",2017,"35-39",209,101,108,
"195",2017,"40-44",167,82,85,
"195",2017,"45-49",224,117,107,
"195",2017,"50-54",181,101,80,
"195",2017,"55-59",235,108,127,
"195",2017,"60-64",289,155,134,
"195",2017,"65-69",238,143,95,
"195",2017,"70-74",153,72,81,
"195",2017,"75-79",95,54,41,
"195",2017,"80-84",31,18,13,
"195",2017,"85-89",27,11,16,
"195",2017,"90+",27,12,15,
"198",2017,"0-4",408,236,172,
"198",2017,"5-9",501,221,280,
"198",2017,"10-14",417,235,182,
"198",2017,"15-19",372,215,157,
"198",2017,"20-24",270,151,119,
"198",2017,"25-29",374,195,179,
"198",2017,"30-34",418,209,209,
