"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA_2000to2010.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"016",2004,"85+",5,0,5,
"020",2004,"0-4",20814,10714,10100,
"020",2004,"5-9",20307,10266,10041,
"020",2004,"10-14",22688,11588,11100,
"020",2004,"15-19",21249,10921,10328,
"020",2004,"20-24",20593,10846,9747,
"020",2004,"25-29",20349,10658,9691,
"020",2004,"30-34",21692,10987,10705,
"020",2004,"35-39",21021,10515,10506,
"020",2004,"40-44",24284,12256,12028,
"020",2004,"45-49",23571,11537,12034,
"020",2004,"50-54",20247,10467,9780,
"020",2004,"55-59",14850,7738,7112,
"020",2004,"60-64",9230,4733,4497,
"020",2004,"65-69",5472,2710,2762,
"020",2004,"70-74",4041,1837,2204,
"020",2004,"75-79",3062,1313,1749,
"020",2004,"80-84",1982,780,1202,
"020",2004,"85+",1413,450,963,
"050",2004,"0-4",1873,977,896,
"050",2004,"5-9",1565,870,695,
"050",2004,"10-14",1994,1022,972,
"050",2004,"15-19",1718,915,803,
"050",2004,"20-24",1189,621,568,
"050",2004,"25-29",972,492,480,
"050",2004,"30-34",1033,528,505,
"050",2004,"35-39",1165,633,532,
"050",2004,"40-44",1261,689,572,
"050",2004,"45-49",1061,582,479,
"050",2004,"50-54",928,538,390,
"050",2004,"55-59",630,337,293,
"050",2004,"60-64",484,253,231,
"050",2004,"65-69",275,137,138,
"050",2004,"70-74",243,123,120,
"050",2004,"75-79",154,78,76,
"050",2004,"80-84",97,44,53,
"050",2004,"85+",94,39,55,
"060",2004,"0-4",71,43,28,
"060",2004,"5-9",84,39,45,
"060",2004,"10-14",100,50,50,
"060",2004,"15-19",103,59,44,
"060",2004,"20-24",46,19,27,
"060",2004,"25-29",31,23,8,
"060",2004,"30-34",63,35,28,
"060",2004,"35-39",72,35,37,
"060",2004,"40-44",149,81,68,
"060",2004,"45-49",129,74,55,
"060",2004,"50-54",92,48,44,
"060",2004,"55-59",83,52,31,
"060",2004,"60-64",25,15,10,
"060",2004,"65-69",33,17,16,
"060",2004,"70-74",15,10,5,
"060",2004,"75-79",10,7,3,
"060",2004,"80-84",5,1,4,
"060",2004,"85+",3,3,0,
"068",2004,"0-4",98,52,46,
"068",2004,"5-9",101,54,47,
"068",2004,"10-14",124,71,53,
"068",2004,"15-19",134,72,62,
"068",2004,"20-24",61,37,24,
"068",2004,"25-29",89,55,34,
"068",2004,"30-34",142,76,66,
"068",2004,"35-39",143,88,55,
"068",2004,"40-44",199,106,93,
"068",2004,"45-49",228,141,87,
"068",2004,"50-54",203,123,80,
"068",2004,"55-59",124,71,53,
"068",2004,"60-64",89,64,25,
"068",2004,"65-69",37,20,17,
"068",2004,"70-74",15,12,3,
"068",2004,"75-79",10,6,4,
"068",2004,"80-84",3,2,1,
"068",2004,"85+",6,3,3,
"070",2004,"0-4",422,218,204,
"070",2004,"5-9",469,256,213,
"070",2004,"10-14",542,287,255,
"070",2004,"15-19",540,272,268,
"070",2004,"20-24",269,152,117,
"070",2004,"25-29",207,98,109,
"070",2004,"30-34",270,142,128,
"070",2004,"35-39",343,173,170,
"070",2004,"40-44",382,207,175,
"070",2004,"45-49",389,202,187,
"070",2004,"50-54",350,180,170,
"070",2004,"55-59",206,104,102,
"070",2004,"60-64",160,84,76,
"070",2004,"65-69",95,50,45,
"070",2004,"70-74",78,47,31,
"070",2004,"75-79",66,32,34,
"070",2004,"80-84",22,13,9,
"070",2004,"85+",29,12,17,
"090",2004,"0-4",7208,3669,3539,
"090",2004,"5-9",6317,3188,3129,
"090",2004,"10-14",6892,3478,3414,
"090",2004,"15-19",6960,3625,3335,
"090",2004,"20-24",7807,4472,3335,
"090",2004,"25-29",8222,4517,3705,
"090",2004,"30-34",6723,3495,3228,
"090",2004,"35-39",6085,3113,2972,
"090",2004,"40-44",6812,3382,3430,
"090",2004,"45-49",6763,3357,3406,
"090",2004,"50-54",6135,3312,2823,
"090",2004,"55-59",4395,2409,1986,
"090",2004,"60-64",2726,1460,1266,
"090",2004,"65-69",1576,850,726,
"090",2004,"70-74",1172,561,611,
"090",2004,"75-79",804,390,414,
"090",2004,"80-84",557,231,326,
"090",2004,"85+",401,135,266,
"100",2004,"0-4",101,45,56,
"100",2004,"5-9",143,72,71,
"100",2004,"10-14",162,85,77,
"100",2004,"15-19",184,95,89,
"100",2004,"20-24",87,47,40,
"100",2004,"25-29",54,22,32,
"100",2004,"30-34",105,49,56,
"100",2004,"35-39",170,86,84,
"100",2004,"40-44",188,91,97,
"100",2004,"45-49",262,138,124,
"100",2004,"50-54",257,145,112,
"100",2004,"55-59",228,112,116,
"100",2004,"60-64",128,63,65,
"100",2004,"65-69",83,47,36,
"100",2004,"70-74",76,36,40,
"100",2004,"75-79",52,30,22,
"100",2004,"80-84",37,19,18,
"100",2004,"85+",26,9,17,
"105",2004,"0-4",105,58,47,
"105",2004,"5-9",129,63,66,
"105",2004,"10-14",184,101,83,
"105",2004,"15-19",196,93,103,
"105",2004,"20-24",128,74,54,
"105",2004,"25-29",62,35,27,
"105",2004,"30-34",89,53,36,
"105",2004,"35-39",132,79,53,
"105",2004,"40-44",206,105,101,
"105",2004,"45-49",210,120,90,
"105",2004,"50-54",221,114,107,
"105",2004,"55-59",200,118,82,
"105",2004,"60-64",127,77,50,
"105",2004,"65-69",98,59,39,
"105",2004,"70-74",49,36,13,
"105",2004,"75-79",33,17,16,
"105",2004,"80-84",20,11,9,
"105",2004,"85+",16,3,13,
"110",2004,"0-4",2011,1042,969,
"110",2004,"5-9",2036,1034,1002,
"110",2004,"10-14",2460,1208,1252,
"110",2004,"15-19",2524,1328,1196,
"110",2004,"20-24",1895,996,899,
"110",2004,"25-29",1700,797,903,
"110",2004,"30-34",2167,1107,1060,
"110",2004,"35-39",2478,1294,1184,
"110",2004,"40-44",2819,1373,1446,
"110",2004,"45-49",3006,1533,1473,
"110",2004,"50-54",2905,1477,1428,
"110",2004,"55-59",2065,1086,979,
"110",2004,"60-64",1111,580,531,
"110",2004,"65-69",687,354,333,
"110",2004,"70-74",467,224,243,
"110",2004,"75-79",387,155,232,
"110",2004,"80-84",267,103,164,
"110",2004,"85+",228,81,147,
"122",2004,"0-4",3174,1597,1577,
"122",2004,"5-9",3427,1730,1697,
"122",2004,"10-14",4398,2261,2137,
"122",2004,"15-19",4675,2394,2281,
"122",2004,"20-24",2920,1696,1224,
"122",2004,"25-29",1753,930,823,
"122",2004,"30-34",3066,1568,1498,
"122",2004,"35-39",3308,1717,1591,
"122",2004,"40-44",4561,2327,2234,
"122",2004,"45-49",5100,2620,2480,
"122",2004,"50-54",4849,2579,2270,
"122",2004,"55-59",3495,1908,1587,
"122",2004,"60-64",2435,1307,1128,
"122",2004,"65-69",1575,846,729,
"122",2004,"70-74",1153,590,563,
"122",2004,"75-79",891,453,438,
"122",2004,"80-84",507,223,284,
"122",2004,"85+",329,115,214,
"130",2004,"0-4",815,425,390,
"130",2004,"5-9",920,465,455,
"130",2004,"10-14",1096,555,541,
"130",2004,"15-19",1028,537,491,
"130",2004,"20-24",762,405,357,
"130",2004,"25-29",582,296,286,
"130",2004,"30-34",857,422,435,
"130",2004,"35-39",952,489,463,
"130",2004,"40-44",1254,672,582,
"130",2004,"45-49",1230,608,622,
"130",2004,"50-54",1114,593,521,
"130",2004,"55-59",932,484,448,
"130",2004,"60-64",580,311,269,
"130",2004,"65-69",353,200,153,
"130",2004,"70-74",259,118,141,
"130",2004,"75-79",230,107,123,
"130",2004,"80-84",150,60,90,
"130",2004,"85+",128,50,78,
"150",2004,"0-4",1112,569,543,
"150",2004,"5-9",1160,592,568,
"150",2004,"10-14",1218,610,608,
"150",2004,"15-19",1143,612,531,
"150",2004,"20-24",755,440,315,
"150",2004,"25-29",791,430,361,
"150",2004,"30-34",988,525,463,
"150",2004,"35-39",1118,592,526,
"150",2004,"40-44",1251,664,587,
"150",2004,"45-49",1108,613,495,
"150",2004,"50-54",970,525,445,
"150",2004,"55-59",665,358,307,
"150",2004,"60-64",414,221,193,
"150",2004,"65-69",285,151,134,
"150",2004,"70-74",194,104,90,
"150",2004,"75-79",110,50,60,
"150",2004,"80-84",66,33,33,
"150",2004,"85+",63,27,36,
"164",2004,"0-4",97,47,50,
"164",2004,"5-9",157,72,85,
"164",2004,"10-14",194,105,89,
"164",2004,"15-19",179,87,92,
"164",2004,"20-24",135,76,59,
"164",2004,"25-29",44,22,22,
"164",2004,"30-34",67,34,33,
"164",2004,"35-39",108,63,45,
"164",2004,"40-44",155,91,64,
"164",2004,"45-49",144,80,64,
"164",2004,"50-54",124,64,60,
"164",2004,"55-59",55,35,20,
"164",2004,"60-64",71,37,34,
"164",2004,"65-69",37,26,11,
"164",2004,"70-74",30,16,14,
"164",2004,"75-79",19,12,7,
"164",2004,"80-84",10,5,5,
"164",2004,"85+",6,0,6,
"170",2004,"0-4",4539,2343,2196,
"170",2004,"5-9",5377,2758,2619,
"170",2004,"10-14",6707,3429,3278,
"170",2004,"15-19",6905,3612,3293,
"170",2004,"20-24",4334,2365,1969,
"170",2004,"25-29",2964,1477,1487,
"170",2004,"30-34",4523,2243,2280,
"170",2004,"35-39",5148,2562,2586,
"170",2004,"40-44",6604,3338,3266,
"170",2004,"45-49",6948,3672,3276,
"170",2004,"50-54",5744,3019,2725,
"170",2004,"55-59",3839,2108,1731,
"170",2004,"60-64",2686,1466,1220,
"170",2004,"65-69",1725,889,836,
"170",2004,"70-74",1321,676,645,
"170",2004,"75-79",850,434,416,
"170",2004,"80-84",481,208,273,
"170",2004,"85+",344,121,223,
"180",2004,"0-4",944,506,438,
"180",2004,"5-9",729,392,337,
"180",2004,"10-14",1112,576,536,
"180",2004,"15-19",971,494,477,
"180",2004,"20-24",652,357,295,
"180",2004,"25-29",569,309,260,
"180",2004,"30-34",657,347,310,
"180",2004,"35-39",605,349,256,
"180",2004,"40-44",715,401,314,
"180",2004,"45-49",647,363,284,
"180",2004,"50-54",591,343,248,
"180",2004,"55-59",424,244,180,
"180",2004,"60-64",265,139,126,
"180",2004,"65-69",191,112,79,
"180",2004,"70-74",129,71,58,
"180",2004,"75-79",113,44,69,
"180",2004,"80-84",61,33,28,
"180",2004,"85+",41,14,27,
"185",2004,"0-4",723,388,335,
"185",2004,"5-9",615,334,281,
"185",2004,"10-14",756,380,376,
"185",2004,"15-19",792,415,377,
"185",2004,"20-24",533,281,252,
"185",2004,"25-29",369,190,179,
"185",2004,"30-34",436,239,197,
"185",2004,"35-39",539,303,236,
"185",2004,"40-44",521,273,248,
"185",2004,"45-49",565,301,264,
"185",2004,"50-54",420,239,181,
"185",2004,"55-59",328,187,141,
"185",2004,"60-64",202,111,91,
"185",2004,"65-69",124,66,58,
"185",2004,"70-74",70,37,33,
"185",2004,"75-79",43,16,27,
"185",2004,"80-84",44,15,29,
"185",2004,"85+",18,5,13,
"188",2004,"0-4",755,385,370,
"188",2004,"5-9",723,367,356,
"188",2004,"10-14",851,456,395,
"188",2004,"15-19",841,415,426,
"188",2004,"20-24",583,314,269,
"188",2004,"25-29",440,231,209,
"188",2004,"30-34",456,251,205,
"188",2004,"35-39",518,289,229,
"188",2004,"40-44",485,274,211,
"188",2004,"45-49",475,285,190,
"188",2004,"50-54",383,220,163,
"188",2004,"55-59",306,173,133,
"188",2004,"60-64",168,90,78,
"188",2004,"65-69",107,61,46,
"188",2004,"70-74",130,64,66,
"188",2004,"75-79",77,33,44,
"188",2004,"80-84",37,11,26,
"188",2004,"85+",25,11,14,
"195",2004,"0-4",259,139,120,
"195",2004,"5-9",309,161,148,
"195",2004,"10-14",351,178,173,
"195",2004,"15-19",371,191,180,
"195",2004,"20-24",202,115,87,
"195",2004,"25-29",162,81,81,
"195",2004,"30-34",259,138,121,
"195",2004,"35-39",320,168,152,
"195",2004,"40-44",323,159,164,
"195",2004,"45-49",422,213,209,
"195",2004,"50-54",351,195,156,
"195",2004,"55-59",285,154,131,
"195",2004,"60-64",187,106,81,
"195",2004,"65-69",113,66,47,
"195",2004,"70-74",72,38,34,
"195",2004,"75-79",84,39,45,
"195",2004,"80-84",61,28,33,
"195",2004,"85+",36,16,20,
"198",2004,"0-4",345,178,167,
"198",2004,"5-9",448,234,214,
"198",2004,"10-14",480,259,221,
"198",2004,"15-19",473,248,225,
"198",2004,"20-24",340,193,147,
"198",2004,"25-29",190,109,81,
"198",2004,"30-34",310,154,156,
"198",2004,"35-39",384,196,188,
"198",2004,"40-44",506,271,235,
"198",2004,"45-49",550,317,233,
"198",2004,"50-54",500,287,213,
"198",2004,"55-59",386,224,162,
"198",2004,"60-64",282,171,111,
"198",2004,"65-69",172,108,64,
"198",2004,"70-74",105,69,36,
"198",2004,"75-79",73,39,34,
"198",2004,"80-84",38,17,21,
"198",2004,"85+",15,4,11,
"220",2004,"0-4",616,351,265,
"220",2004,"5-9",540,279,261,
"220",2004,"10-14",693,353,340,
"220",2004,"15-19",672,319,353,
"220",2004,"20-24",579,333,246,
"220",2004,"25-29",521,262,259,
"220",2004,"30-34",579,292,287,
"220",2004,"35-39",675,342,333,
"220",2004,"40-44",701,379,322,
"220",2004,"45-49",814,399,415,
"220",2004,"50-54",729,379,350,
"220",2004,"55-59",538,278,260,
"220",2004,"60-64",351,209,142,
"220",2004,"65-69",320,152,168,
"220",2004,"70-74",202,95,107,
"220",2004,"75-79",137,63,74,
"220",2004,"80-84",102,40,62,
"220",2004,"85+",91,23,68,
"230",2004,"0-4",35,20,15,
"230",2004,"5-9",44,20,24,
"230",2004,"10-14",58,27,31,
"230",2004,"15-19",34,20,14,
"230",2004,"20-24",32,16,16,
"230",2004,"25-29",64,31,33,
"230",2004,"30-34",100,46,54,
"230",2004,"35-39",73,44,29,
"230",2004,"40-44",82,46,36,
"230",2004,"45-49",79,44,35,
"230",2004,"50-54",100,60,40,
"230",2004,"55-59",79,38,41,
"230",2004,"60-64",52,24,28,
"230",2004,"65-69",25,16,9,
"230",2004,"70-74",18,10,8,
"230",2004,"75-79",15,5,10,
"230",2004,"80-84",9,4,5,
"230",2004,"85+",8,4,4,
"240",2004,"0-4",334,157,177,
"240",2004,"5-9",440,231,209,
"240",2004,"10-14",561,277,284,
"240",2004,"15-19",621,293,328,
"240",2004,"20-24",300,174,126,
"240",2004,"25-29",192,90,102,
"240",2004,"30-34",360,180,180,
"240",2004,"35-39",369,171,198,
"240",2004,"40-44",501,269,232,
"240",2004,"45-49",563,302,261,
"240",2004,"50-54",529,285,244,
"240",2004,"55-59",387,219,168,
"240",2004,"60-64",314,190,124,
"240",2004,"65-69",204,121,83,
"240",2004,"70-74",108,53,55,
"240",2004,"75-79",91,50,41,
"240",2004,"80-84",30,12,18,
"240",2004,"85+",29,5,24,
"261",2004,"0-4",661,338,323,
"261",2004,"5-9",700,344,356,
"261",2004,"10-14",861,468,393,
"261",2004,"15-19",940,486,454,
"261",2004,"20-24",536,301,235,
"261",2004,"25-29",397,228,169,
"261",2004,"30-34",557,258,299,
"261",2004,"35-39",752,398,354,
"261",2004,"40-44",928,483,445,
"261",2004,"45-49",1081,571,510,
"261",2004,"50-54",965,549,416,
"261",2004,"55-59",716,406,310,
"261",2004,"60-64",383,234,149,
"261",2004,"65-69",234,130,104,
"261",2004,"70-74",151,75,76,
"261",2004,"75-79",131,72,59,
"261",2004,"80-84",66,26,40,
"261",2004,"85+",43,15,28,
"270",2004,"0-4",865,461,404,
"270",2004,"5-9",728,389,339,
"270",2004,"10-14",1062,572,490,
"270",2004,"15-19",958,468,490,
"270",2004,"20-24",553,295,258,
"270",2004,"25-29",345,163,182,
"270",2004,"30-34",439,212,227,
"270",2004,"35-39",447,246,201,
"270",2004,"40-44",428,229,199,
"270",2004,"45-49",409,224,185,
"270",2004,"50-54",274,150,124,
"270",2004,"55-59",247,142,105,
"270",2004,"60-64",158,81,77,
"270",2004,"65-69",129,64,65,
"270",2004,"70-74",116,51,65,
"270",2004,"75-79",64,28,36,
"270",2004,"80-84",47,24,23,
"270",2004,"85+",14,5,9,
"275",2004,"0-4",128,66,62,
"275",2004,"5-9",150,78,72,
"275",2004,"10-14",183,96,87,
"275",2004,"15-19",204,114,90,
"275",2004,"20-24",85,47,38,
"275",2004,"25-29",46,25,21,
"275",2004,"30-34",92,38,54,
"275",2004,"35-39",133,62,71,
"275",2004,"40-44",174,83,91,
"275",2004,"45-49",240,127,113,
"275",2004,"50-54",218,121,97,
"275",2004,"55-59",170,86,84,
"275",2004,"60-64",143,81,62,
"275",2004,"65-69",104,60,44,
"275",2004,"70-74",75,39,36,
"275",2004,"75-79",62,31,31,
"275",2004,"80-84",35,16,19,
"275",2004,"85+",39,16,23,
"282",2004,"0-4",32,18,14,
"282",2004,"5-9",46,24,22,
"282",2004,"10-14",79,46,33,
"282",2004,"15-19",59,33,26,
"282",2004,"20-24",32,19,13,
"282",2004,"25-29",20,15,5,
"282",2004,"30-34",45,22,23,
"282",2004,"35-39",63,35,28,
"282",2004,"40-44",73,49,24,
"282",2004,"45-49",82,59,23,
"282",2004,"50-54",71,44,27,
"282",2004,"55-59",50,28,22,
"282",2004,"60-64",27,23,4,
"282",2004,"65-69",20,8,12,
"282",2004,"70-74",14,7,7,
"282",2004,"75-79",12,7,5,
"282",2004,"80-84",4,0,4,
"282",2004,"85+",2,0,2,
"290",2004,"0-4",444,235,209,
"290",2004,"5-9",466,242,224,
"290",2004,"10-14",662,341,321,
"290",2004,"15-19",725,392,333,
"290",2004,"20-24",419,251,168,
"290",2004,"25-29",258,162,96,
"290",2004,"30-34",325,161,164,
"290",2004,"35-39",379,216,163,
"290",2004,"40-44",486,233,253,
"290",2004,"45-49",512,293,219,
"290",2004,"50-54",499,275,224,
"290",2004,"55-59",384,218,166,
"290",2004,"60-64",212,124,88,
"290",2004,"65-69",164,92,72,
"290",2004,"70-74",134,66,68,
"290",2004,"75-79",106,61,45,
"290",2004,"80-84",49,27,22,
"290",2004,"85+",37,19,18,
"000",2005,"0-4",49634,25468,24166,
"000",2005,"5-9",47799,24463,23336,
"000",2005,"10-14",55456,28377,27079,
"000",2005,"15-19",55858,28866,26992,
"000",2005,"20-24",48837,26524,22313,
"000",2005,"25-29",42392,22470,19922,
"000",2005,"30-34",46709,23815,22894,
"000",2005,"35-39",47712,24681,23031,
"000",2005,"40-44",55820,28609,27211,
"000",2005,"45-49",57582,29495,28087,
"000",2005,"50-54",52280,27449,24831,
"000",2005,"55-59",39639,21396,18243,
"000",2005,"60-64",24910,13233,11677,
"000",2005,"65-69",15071,7898,7173,
"000",2005,"70-74",10671,5201,5470,
"000",2005,"75-79",8019,3770,4249,
"000",2005,"80-84",5058,2092,2966,
"000",2005,"85+",3699,1270,2429,
"013",2005,"0-4",74,35,39,
"013",2005,"5-9",102,47,55,
"013",2005,"10-14",84,36,48,
"013",2005,"15-19",106,55,51,
"013",2005,"20-24",186,133,53,
"013",2005,"25-29",250,169,81,
"013",2005,"30-34",165,108,57,
"013",2005,"35-39",281,207,74,
"013",2005,"40-44",386,281,105,
"013",2005,"45-49",322,215,107,
"013",2005,"50-54",294,177,117,
"013",2005,"55-59",236,157,79,
"013",2005,"60-64",99,57,42,
"013",2005,"65-69",47,29,18,
"013",2005,"70-74",16,10,6,
"013",2005,"75-79",12,8,4,
"013",2005,"80-84",12,9,3,
"013",2005,"85+",5,3,2,
"016",2005,"0-4",191,90,101,
"016",2005,"5-9",260,121,139,
"016",2005,"10-14",221,124,97,
"016",2005,"15-19",256,133,123,
"016",2005,"20-24",276,167,109,
"016",2005,"25-29",447,308,139,
"016",2005,"30-34",494,344,150,
"016",2005,"35-39",750,532,218,
"016",2005,"40-44",671,452,219,
"016",2005,"45-49",619,428,191,
"016",2005,"50-54",525,342,183,
"016",2005,"55-59",407,274,133,
"016",2005,"60-64",143,90,53,
"016",2005,"65-69",100,57,43,
"016",2005,"70-74",17,5,12,
"016",2005,"75-79",17,9,8,
"016",2005,"80-84",8,4,4,
"016",2005,"85+",4,0,4,
"020",2005,"0-4",20704,10630,10074,
"020",2005,"5-9",19861,10100,9761,
"020",2005,"10-14",22181,11328,10853,
"020",2005,"15-19",21248,10980,10268,
"020",2005,"20-24",21171,11192,9979,
"020",2005,"25-29",20341,10575,9766,
"020",2005,"30-34",21280,10786,10494,
"020",2005,"35-39",20337,10291,10046,
"020",2005,"40-44",23571,11805,11766,
"020",2005,"45-49",23492,11588,11904,
"020",2005,"50-54",20728,10616,10112,
"020",2005,"55-59",15922,8308,7614,
"020",2005,"60-64",9823,5056,4767,
"020",2005,"65-69",5649,2775,2874,
"020",2005,"70-74",4073,1857,2216,
"020",2005,"75-79",3169,1386,1783,
"020",2005,"80-84",2077,803,1274,
"020",2005,"85+",1530,500,1030,
"050",2005,"0-4",1962,1005,957,
"050",2005,"5-9",1468,818,650,
"050",2005,"10-14",1970,1035,935,
"050",2005,"15-19",1770,914,856,
"050",2005,"20-24",1241,648,593,
"050",2005,"25-29",981,506,475,
"050",2005,"30-34",1050,543,507,
"050",2005,"35-39",1109,599,510,
"050",2005,"40-44",1247,678,569,
"050",2005,"45-49",1105,609,496,
"050",2005,"50-54",928,525,403,
"050",2005,"55-59",685,385,300,
"050",2005,"60-64",542,282,260,
"050",2005,"65-69",268,131,137,
"050",2005,"70-74",242,117,125,
"050",2005,"75-79",166,89,77,
"050",2005,"80-84",98,48,50,
"050",2005,"85+",83,36,47,
"060",2005,"0-4",74,38,36,
"060",2005,"5-9",87,44,43,
"060",2005,"10-14",102,45,57,
"060",2005,"15-19",111,68,43,
"060",2005,"20-24",65,30,35,
"060",2005,"25-29",35,23,12,
"060",2005,"30-34",70,38,32,
"060",2005,"35-39",80,43,37,
"060",2005,"40-44",132,71,61,
"060",2005,"45-49",149,87,62,
"060",2005,"50-54",102,51,51,
"060",2005,"55-59",85,52,33,
"060",2005,"60-64",34,22,12,
"060",2005,"65-69",34,18,16,
"060",2005,"70-74",14,7,7,
"060",2005,"75-79",11,8,3,
"060",2005,"80-84",5,2,3,
"060",2005,"85+",3,2,1,
"068",2005,"0-4",104,55,49,
"068",2005,"5-9",90,49,41,
"068",2005,"10-14",111,63,48,
"068",2005,"15-19",138,78,60,
"068",2005,"20-24",64,35,29,
"068",2005,"25-29",65,40,25,
"068",2005,"30-34",142,77,65,
"068",2005,"35-39",133,84,49,
"068",2005,"40-44",168,92,76,
"068",2005,"45-49",242,143,99,
"068",2005,"50-54",202,118,84,
"068",2005,"55-59",142,90,52,
"068",2005,"60-64",86,58,28,
"068",2005,"65-69",48,29,19,
"068",2005,"70-74",18,13,5,
"068",2005,"75-79",9,6,3,
"068",2005,"80-84",3,2,1,
"068",2005,"85+",4,2,2,
"070",2005,"0-4",428,230,198,
"070",2005,"5-9",445,236,209,
"070",2005,"10-14",501,279,222,
"070",2005,"15-19",565,274,291,
"070",2005,"20-24",287,156,131,
"070",2005,"25-29",198,98,100,
"070",2005,"30-34",243,118,125,
"070",2005,"35-39",313,165,148,
"070",2005,"40-44",391,216,175,
"070",2005,"45-49",358,173,185,
"070",2005,"50-54",353,191,162,
"070",2005,"55-59",227,112,115,
"070",2005,"60-64",170,94,76,
"070",2005,"65-69",97,50,47,
"070",2005,"70-74",79,45,34,
"070",2005,"75-79",69,36,33,
"070",2005,"80-84",30,15,15,
"070",2005,"85+",23,11,12,
"090",2005,"0-4",7536,3844,3692,
"090",2005,"5-9",6365,3195,3170,
"090",2005,"10-14",6819,3463,3356,
"090",2005,"15-19",7093,3644,3449,
"090",2005,"20-24",8151,4643,3508,
"090",2005,"25-29",8597,4755,3842,
"090",2005,"30-34",6973,3616,3357,
"090",2005,"35-39",6189,3165,3024,
"090",2005,"40-44",6818,3425,3393,
"090",2005,"45-49",6777,3352,3425,
"090",2005,"50-54",6409,3367,3042,
"090",2005,"55-59",4929,2712,2217,
"090",2005,"60-64",2954,1584,1370,
"090",2005,"65-69",1720,926,794,
"090",2005,"70-74",1191,585,606,
"090",2005,"75-79",854,418,436,
"090",2005,"80-84",585,240,345,
"090",2005,"85+",421,143,278,
"100",2005,"0-4",93,46,47,
"100",2005,"5-9",135,64,71,
"100",2005,"10-14",153,83,70,
"100",2005,"15-19",180,88,92,
"100",2005,"20-24",91,52,39,
"100",2005,"25-29",42,16,26,
"100",2005,"30-34",101,46,55,
"100",2005,"35-39",154,79,75,
"100",2005,"40-44",181,86,95,
"100",2005,"45-49",262,139,123,
"100",2005,"50-54",248,138,110,
"100",2005,"55-59",245,123,122,
"100",2005,"60-64",148,73,75,
"100",2005,"65-69",88,45,43,
"100",2005,"70-74",79,41,38,
"100",2005,"75-79",51,29,22,
"100",2005,"80-84",34,16,18,
"100",2005,"85+",27,10,17,
"105",2005,"0-4",109,62,47,
"105",2005,"5-9",121,55,66,
"105",2005,"10-14",179,102,77,
"105",2005,"15-19",195,90,105,
"105",2005,"20-24",139,82,57,
"105",2005,"25-29",62,35,27,
"105",2005,"30-34",89,50,39,
"105",2005,"35-39",119,75,44,
"105",2005,"40-44",207,102,105,
"105",2005,"45-49",208,122,86,
"105",2005,"50-54",224,112,112,
"105",2005,"55-59",216,127,89,
"105",2005,"60-64",131,80,51,
"105",2005,"65-69",106,62,44,
"105",2005,"70-74",51,39,12,
"105",2005,"75-79",33,17,16,
"105",2005,"80-84",20,12,8,
"105",2005,"85+",16,1,15,
"110",2005,"0-4",2004,1024,980,
"110",2005,"5-9",2013,1017,996,
"110",2005,"10-14",2364,1192,1172,
"110",2005,"15-19",2497,1295,1202,
"110",2005,"20-24",2033,1063,970,
"110",2005,"25-29",1694,803,891,
"110",2005,"30-34",2111,1080,1031,
"110",2005,"35-39",2423,1262,1161,
"110",2005,"40-44",2770,1365,1405,
"110",2005,"45-49",2947,1490,1457,
